0.931370 -0.484069 0.159026
-0.205653 1.173363 0.230442
1.198169 -0.562139 0.225837
0.729869 -0.701163 0.904138
-3.241950 -0.486536 0.453616
0.880826 -0.803442 0.819213
-1.422700 0.107149 0.553821
-2.394372 0.315866 0.680784
1.366093 0.916620 0.249462
1.372746 1.394318 0.306058
0.102177 0.067906 0.960839
2.096203 0.767002 0.303663
2.057146 0.468395 0.396441
-1.984691 -2.147152 0.217369
0.154743 0.425399 0.226945
2.344410 1.367763 0.772546
0.379634 1.576803 0.443766
0.558041 1.129852 0.566633
-3.507898 -1.292718 0.598403
-1.347349 -1.527515 0.341839
-0.611886 1.253187 0.382551
-0.663818 -0.140492 0.352849
0.882984 -0.058614 0.363044
-0.828050 -1.069567 0.216024
2.055689 0.381007 0.661347
-2.002343 -0.696911 0.712676
-2.467765 -0.241086 0.344747
-0.553080 0.906095 0.295843
-0.573807 1.568196 0.399992
-1.363173 0.173033 0.361601
-1.727053 -2.604459 0.721032
2.873506 -0.147460 0.042499
-1.759925 -1.400568 0.064975
0.363283 -0.843390 0.113661
0.453731 -0.560088 0.362530
1.065662 -0.096142 0.779758
-2.501886 -0.873026 0.421419
-1.509883 0.129281 0.123518
-1.915476 -1.910384 0.246310
1.598342 0.183870 0.207900
2.578370 -0.451997 0.498678
-0.317130 -1.171768 0.069648
-0.426319 -1.543469 0.712067
-1.910708 -1.834135 0.426139
-0.065734 -0.378853 0.118424
0.411357 -1.439739 0.150071
1.772142 -0.307076 0.525157
-2.771721 -1.627419 0.591353
-0.885603 2.043283 0.740343
0.807329 -0.300531 0.425987
1.467327 -1.229200 0.559527
1.793223 2.158559 0.340380
-1.345544 -1.855934 0.042256
-0.057797 0.015785 0.514493
-3.294686 -0.969728 0.544730
0.589670 1.899175 0.033151
0.580060 2.508078 0.570236
-0.112598 -0.607012 0.258346
1.303056 1.494916 0.115110
-0.158014 -0.963076 0.745707
-0.616409 -0.644853 0.876921
3.414464 2.323736 0.407371
0.166782 0.277298 0.888583
0.519447 0.703353 0.745359
0.487733 -0.792208 0.919153
0.061550 0.185506 0.279824
-2.702811 -2.463258 0.443082
-4.039994 -1.335309 0.249614
-1.566946 0.034301 0.516788
-0.196445 0.483278 0.745268
1.871527 1.852121 0.197558
4.200630 1.418510 0.406640
-1.067392 -0.048088 0.478415
-1.501063 -0.958218 0.063706
2.703279 -0.967921 0.404843
1.900568 1.155146 0.789144
1.753629 1.168424 0.643653
1.897603 2.075678 0.733465
0.588636 0.962884 0.725969
1.871907 -0.165702 0.855910
1.408835 1.012867 0.706686
-0.675118 -0.435295 0.292177
-1.347972 -1.501935 0.018105
0.571953 0.839383 0.799580
0.094450 -2.126746 0.265281
-1.911709 -0.966485 0.435060
2.544098 1.028155 0.506497
1.664682 0.493272 0.036937
-1.984165 -0.282324 0.430607
-3.776541 -0.371565 0.095446
-1.717822 -1.299813 0.861179
1.559086 1.860771 0.805258
0.532072 -1.635708 0.589370
-2.025039 -0.441121 0.824177
-0.194941 -0.122843 0.291478
2.742831 2.123304 0.596571
-0.394970 0.778241 0.034662
1.225422 1.043521 0.523537
0.002377 0.332656 0.468307
2.051181 0.388718 0.584821
0.758556 1.735100 0.162415
-0.624378 0.635158 0.549477
1.117808 1.210072 0.611372
0.978499 1.620108 0.368685
-2.358401 -0.754109 0.440254
2.837966 3.072179 0.436655
-1.053008 -0.466293 0.957478
-1.107962 -0.760091 0.350186
0.859986 -1.922791 0.845142
2.286349 2.199197 0.301064
-2.379684 -1.662459 0.079154
0.957154 1.379524 0.546657
2.547332 1.383603 0.231632
-0.200262 1.277846 0.642942
2.117132 -0.464653 0.183241
0.625621 1.230228 0.393944
1.153546 -0.264238 0.332242
0.672374 0.487437 0.687869
2.520653 0.431621 0.247289
-0.705989 0.241376 0.251899
0.284145 0.409595 0.188693
-1.581928 -2.496813 0.721105
-0.164885 -0.059999 0.058016
-0.373367 -0.088387 0.497280
-2.555812 -0.859962 0.005356
-1.862375 -0.987311 0.702948
0.347123 1.026509 0.549705
-0.588218 -0.251980 0.926530
-0.033580 -0.357898 0.907811
-0.899206 -2.294686 0.151026
-1.260137 -0.367164 0.904527
-0.318374 -1.007159 0.207415
1.417978 -0.278077 0.269553
-0.254225 -0.537609 0.468032
-1.231590 0.201476 0.105637
-0.251558 -0.107223 0.746961
-1.742216 -0.566150 0.008034
-1.254099 -0.805920 0.112668
-0.758675 -0.201406 0.962093
-1.097942 -0.018330 0.675693
-2.786957 -1.312873 0.564338
2.776303 1.065906 0.294064
-0.263898 2.497161 0.514143
-2.147954 -1.527923 0.557626
1.386115 0.411789 0.503387
0.833882 -1.079570 0.377078
4.744695 1.787731 0.139536
0.862849 2.290055 0.379121
-1.414204 -2.508311 0.145272
-1.769447 -0.699626 0.613714
0.711984 0.580928 0.316260
2.531864 1.484272 0.365001
-0.927142 -1.438063 0.314062
1.819110 0.257926 0.729840
2.357411 -0.549216 0.257409
0.911369 -0.613210 0.818083
-1.596455 -2.509109 0.055549
0.245721 -0.100825 0.975550
-1.575392 -0.113472 0.213850
-0.865871 0.033940 0.034282
5.286462 0.494387 0.169583
2.030072 2.458106 0.286340
0.991589 0.449267 0.440761
1.078038 0.309505 0.535967
-0.571021 0.288390 0.209417
-2.036359 -0.825626 0.236589
1.182052 0.085523 0.300303
1.716599 0.475200 0.167502
-0.029106 1.076122 0.681426
0.982691 0.699902 0.768287
-2.380573 -0.863046 0.595302
-1.273822 -2.090696 0.442305
-1.414350 0.267037 0.731942
-0.513894 1.293854 0.652870
0.686780 -2.257841 0.047877
-1.525039 -0.027018 0.721520
0.257474 -0.239145 0.567636
-2.512325 -1.501268 0.716545
-2.156885 -0.980616 0.217326
0.148605 0.323984 0.311500
1.742334 -0.209267 0.405918
0.668960 3.087090 0.366156
0.607111 0.578279 0.104023
-1.173975 -0.862696 0.100353
-0.411142 1.605517 0.315453
4.165525 0.287946 0.019498
0.762171 2.071159 0.463332
1.051281 -0.553776 0.742765
-3.000906 0.549995 0.217118
4.359428 0.818902 0.064111
0.814547 1.355675 0.723320
0.520119 0.321364 0.654818
1.606439 -0.662086 0.791796
0.171682 1.516955 0.084451
-0.781608 -2.548740 0.422330
1.337339 0.582726 0.416367
0.458694 -1.606703 0.789206
0.962301 -0.277818 0.288935
0.038809 1.865495 0.032132
-1.824725 0.804448 0.257565
0.369631 -0.168742 0.103794
0.192207 2.419149 0.250579
-0.323140 -0.251813 0.349155
-0.166934 -1.653653 0.050652
-1.928049 -1.067062 0.123056
1.116663 0.096499 0.235255
-2.191415 -2.314901 0.032511
-1.661764 0.381875 0.265670
3.477593 2.255355 0.369249
-0.566819 -1.368239 0.163327
1.208068 0.577815 0.240827
-0.838481 0.262475 0.797857
-0.098919 0.220070 0.691832
-2.428512 0.920634 0.079002
-0.052707 -0.356427 0.467930
-0.547323 -0.950557 0.391270
0.279011 2.649462 0.346563
1.389136 0.439431 0.765197
-1.349815 -1.992130 0.743792
2.646087 1.981832 0.270842
0.874515 -0.231899 0.728532
-2.484931 -0.209302 0.453973
-1.228491 2.208827 0.563838
2.341466 -0.001108 0.237501
-1.177823 1.075693 0.542686
0.074262 -0.034817 0.042441
1.287615 1.184302 0.408861
-2.024523 -0.449785 0.710403
-1.919474 0.377635 0.691962
0.186538 2.367952 0.257942
1.620801 1.068017 0.782924
1.809649 -0.781981 0.049444
0.791884 2.205817 0.602211
-0.413081 -3.031856 0.706256
3.028746 0.782541 0.214510
0.672146 0.424705 0.481134
-0.623244 -1.451818 0.875222
-1.754467 -1.309764 0.278608
-2.163944 -3.010600 0.365709
-0.558107 0.664499 0.024618
1.283071 2.149668 0.475990
0.154180 0.214002 0.354526
-0.179706 0.328498 0.368584
0.268666 0.610334 0.933128
0.176346 1.560515 0.085478
0.656812 0.492665 0.855377
2.163519 -1.541646 0.719716
0.848722 0.145524 0.200026
-0.278646 0.485796 0.614377
1.626962 1.085171 0.732084
1.020386 -1.138102 0.747506
3.657932 2.476064 0.253784
1.910547 0.318980 0.453460
-3.678245 -0.550311 0.046027
-0.429184 -0.241922 0.862140
-0.500871 -0.287275 0.490476
-1.086214 2.836463 0.734896
0.441556 -1.220319 0.209489
0.403892 -0.121716 0.964920
-1.460126 -1.395987 0.759539
0.923090 -1.665731 0.434942
0.455260 2.040366 0.475861
-1.043803 -1.968172 0.292661
-1.525416 -1.566589 0.360773
-2.583476 -1.896265 0.713831
0.667101 0.472379 0.847002
1.329113 1.458168 0.565346
-0.255917 -0.668575 0.601615
-1.887240 -0.685789 0.194824
-2.312199 -1.561043 0.321227
-1.137343 -0.682291 0.620909
-0.520025 -0.917380 0.926531
0.169974 -2.050111 0.655984
0.254008 1.222638 0.334285
-1.088035 -1.388714 0.212606
0.478271 1.360572 0.113043
-0.369929 0.797445 0.416818
-1.477467 -1.309801 0.384815
-1.717811 -0.685928 0.348031
3.977360 0.053340 0.425446
1.302646 3.783521 0.167140
-0.052337 -1.072551 0.762024
2.779949 0.473470 0.042346
0.940586 0.523523 0.906696
1.124880 1.068778 0.151529
1.458446 0.393497 0.842850
0.528007 0.715152 0.427808
-1.644522 -0.582926 0.899124
1.171724 0.074584 0.117928
0.816116 0.419424 0.548070
-1.331145 -1.511867 0.264153
0.576649 1.463001 0.735802
-0.355365 1.199729 0.623794
0.654456 1.438540 0.498768
0.444910 -0.953525 0.836748
0.459393 -1.277959 0.512609
0.736232 0.135630 0.655507
-0.436707 -0.197618 0.587393
1.160086 1.340537 0.736088
-1.971997 0.616625 0.174910
-0.939005 -0.170945 0.169801
-0.967675 -1.745058 0.144632
0.272077 0.316153 0.370853
-0.226757 0.062309 0.251256
-0.516322 1.679306 0.108928
1.384486 -0.338939 0.540998
0.182541 -0.112943 0.441486
1.705820 -0.254020 0.044390
-1.489225 -0.113751 0.905480
-2.760077 -0.585534 0.772995
-3.392928 -0.040874 0.204645
1.713764 2.979391 0.287073
-0.058716 -0.132896 0.850070
2.559984 -0.568783 0.393621
-0.695905 1.251134 0.716113
-0.387919 0.721544 0.375699
3.554668 1.708953 0.282037
0.898104 1.235467 0.127162
1.123490 0.297632 0.618863
0.552528 0.891938 0.810991
-0.376935 -0.283129 0.436125
0.330978 0.202475 0.162142
1.890504 1.175682 0.094210
-0.312818 0.150230 0.807258
0.276407 -1.119811 0.764409
1.443722 1.464079 0.120628
-1.467691 0.120615 0.418149
-1.579717 -1.168510 0.482222
0.921704 0.725014 0.609013
-1.115286 -0.293532 0.433477
-0.616567 1.557746 0.122003
-1.089313 0.118467 0.612924
0.405379 0.046903 0.089509
0.786690 2.459220 0.599213
0.730709 0.760665 0.360642
1.950288 0.102983 0.167727
-2.010738 0.287439 0.268154
0.034682 -2.364998 0.585810
-1.404895 0.358296 0.827237
-2.418780 2.078639 0.581757
2.068650 1.296600 0.562931
1.622870 2.192215 0.320871
1.635649 -0.209447 0.399627
0.526111 2.625420 0.600098
-2.666288 -1.264705 0.227893
-1.236211 -0.235886 0.648289
1.093513 0.313199 0.781465
1.404751 -0.126291 0.294684
-0.898306 -3.418894 0.410686
0.912295 1.742271 0.150058
-1.574971 0.530006 0.586384
1.678994 0.686664 0.677594
0.527529 -0.658619 0.641540
1.870712 1.501801 0.145166
0.709677 -0.318138 0.239072
0.421326 0.363932 0.584032
-1.240502 -1.500297 0.215738
-0.544206 -1.027818 0.457398
-1.725149 -0.626031 0.470182
0.851223 0.681317 0.065737
-1.058915 -2.430214 0.235993
3.211347 0.842047 0.667976
0.251688 -0.813666 0.596126
-2.471454 -1.980559 0.653683
1.163297 0.293930 0.747719
-0.953411 -2.144153 0.273169
1.615216 0.466380 0.874395
-0.183808 0.447596 0.987107
1.157675 1.995168 0.571316
-1.033600 -0.984855 0.491672
2.488391 1.691174 0.400122
-1.156490 0.311474 0.587809
2.011800 2.326560 0.342967
0.918428 1.461422 0.099842
-1.392032 -1.939318 0.815031
1.761180 0.995538 0.102871
-2.121871 0.300135 0.129916
0.143318 -0.820418 0.377663
-0.463946 0.416164 0.270762
-0.554313 -0.942755 0.212529
1.736411 -0.481730 0.695300
-0.734766 -0.030257 0.067096
0.466088 -0.248013 0.827182
2.292901 0.834818 0.659838
-0.301269 -0.665368 0.573025
0.783428 1.398653 0.176792
-0.929288 0.250773 0.198749
-1.964681 0.542253 0.300849
-0.128733 -2.293323 0.795358
1.172846 0.425831 0.836985
-0.006380 -1.979199 0.745133
3.516583 0.370078 0.187146
0.645096 -1.831606 0.529829
2.842458 1.545083 0.650872
3.079348 0.471839 0.654188
-1.804402 -0.268022 0.494386
-2.199331 -0.385396 0.830551
3.035454 -0.012919 0.585875
-0.328583 -0.696955 0.611193
0.955001 -1.072314 0.882663
1.416066 2.300669 0.193253
1.191782 -0.951985 0.014034
-0.687829 -0.271305 0.565890
-0.530598 0.070450 0.931966
-1.020354 1.358011 0.425696
-1.937449 -3.087514 0.201618
0.417398 1.708748 0.341859
-1.135070 0.345625 0.854343
-1.194257 -2.235363 0.405900
0.355824 0.824676 0.736163
-0.059633 0.713705 0.933782
0.706307 0.276162 0.847234
0.415182 0.098097 0.812760
2.610423 2.595028 0.279000
-3.367257 -2.203937 0.254078
1.371727 -0.172510 0.363964
-1.262478 -1.912611 0.437811
-0.257368 1.691801 0.386580
1.501785 0.894965 0.334356
-2.507397 -0.309814 0.328038
-0.227411 -0.988048 0.921995
1.730845 2.686405 0.399409
1.014312 0.366627 0.538974
-0.364687 -2.364954 0.363921
-0.187710 -1.966291 0.063359
2.020771 1.191308 0.332328
-0.747156 -1.449914 0.112555
0.716316 2.098453 0.686112
3.783782 0.265847 0.351041
-1.804366 -1.957079 0.582331
-2.014211 0.532029 0.644200
-0.188980 0.632117 0.906429
0.747203 1.619792 0.409491
-1.338721 -2.468780 0.653823
-1.289655 1.187439 0.445346
-0.029300 0.631382 0.344712
-1.041522 -1.601272 0.881921
0.788715 0.584239 0.613384
-0.423595 -1.876982 0.464818
0.631902 0.652263 0.144022
0.333482 -0.542205 0.777672
1.028337 -1.388747 0.292950
-1.475917 -0.155142 0.000593
1.980299 -0.708257 0.505282
-0.779788 -0.903054 0.299283
-0.756631 -1.719448 0.110089
0.003006 0.020271 0.663401
-1.844505 0.217317 0.081398
-0.634206 -1.378226 0.436788
-0.680820 -0.063188 0.543232
0.116979 1.180008 0.384277
0.871112 0.830772 0.513595
2.506831 0.725141 0.601706
1.781830 3.065697 0.469366
-1.376269 0.353430 0.823537
0.836439 0.247216 0.419291
0.062126 0.512341 0.956101
1.232018 1.121281 0.021875
1.092582 -0.373790 0.188678
1.096345 3.392209 0.138339
2.216308 -0.233278 0.825433
2.124763 0.712926 0.506729
3.154702 1.434884 0.456510
-0.539702 0.724238 0.478914
2.951590 0.805929 0.427782
2.317598 0.920472 0.273543
0.553120 -0.225779 0.139386
-1.414242 -0.633849 0.808072
1.927644 -0.577852 0.205040
-3.843061 -0.651041 0.451200
1.880404 0.152076 0.048254
-0.757778 -0.499277 0.643507
-0.559124 0.432489 0.813109
-0.092923 -0.740655 0.136699
-1.258562 -1.701386 0.872042
0.452699 0.407418 0.298517
2.957703 0.939981 0.671021
0.304439 -0.821754 0.522333
1.897959 2.535786 0.182575
1.581311 -0.287064 0.294395
1.697249 0.172878 0.487348
-4.625403 -1.364654 0.319961
-0.917769 0.047991 0.687970
4.348550 -0.747495 0.407440
-1.022768 -0.108253 0.756442
1.851327 2.814209 0.413680
0.274525 2.452541 0.091488
1.514934 -2.040267 0.468085
-0.410066 0.916982 0.250606
0.644892 0.066341 0.687295
0.906377 2.133777 0.727389
0.745913 -0.772132 0.309701
1.046607 0.799213 0.875764
-0.389404 -0.029631 0.707453
3.679309 1.171011 0.338245
-0.560210 0.386069 0.877659
1.453864 0.210333 0.359221
-2.280861 -2.271542 0.636162
0.338018 -1.491416 0.659917
-1.798726 -0.408015 0.342329
2.681017 1.080337 0.699730
-0.201144 0.765959 0.683857
1.326523 -2.038444 0.735882
1.337157 0.609001 0.833852
-0.461811 0.094187 0.577451
-0.822459 0.420852 0.381160
1.859944 -1.290748 0.339013
1.400151 2.324346 0.494910
-2.390149 -1.291639 0.367138
-1.689826 1.399711 0.635327
0.188098 0.590032 0.068316
0.223552 -2.074153 0.787711
1.610312 1.088514 0.470966
-0.788517 -1.673538 0.039500
1.543665 1.378259 0.848512
-0.990197 0.547647 0.241189
0.106232 0.387240 0.317238
-0.702460 -0.489003 0.185413
0.911465 -0.097697 0.759621
1.236213 2.259402 0.806084
1.178563 -0.449319 0.641560
-2.773454 -1.511816 0.492219
2.207449 2.846585 0.222000
1.827826 0.899069 0.124191
2.199621 1.717266 0.662884
1.745263 -0.120310 0.615461
-3.105898 0.047205 0.653415
0.983045 2.034374 0.645959
1.607019 1.242016 0.471255
1.687264 1.402369 0.650523
-1.516412 0.549781 0.791870
0.402852 0.456919 0.087880
1.202558 2.128311 0.510955
-1.775138 -0.342418 0.729747
-1.140609 0.266255 0.112765
0.398779 -0.277826 0.291184
1.973451 2.589202 0.536848
3.464463 2.914145 0.080023
-0.311796 -0.855314 0.117865
3.958761 2.186770 0.382253
0.582881 -0.877808 0.779048
0.033397 -0.849359 0.075792
-0.844680 -1.265068 0.332473
0.532788 -0.626472 0.904719
-0.549812 -2.343770 0.502938
-0.990596 -0.856678 0.584294
-3.896308 -0.605053 0.464896
0.238867 0.469244 0.145550
-1.218801 1.000587 0.066132
-1.915459 -0.271447 0.810304
-0.370630 -0.418899 0.593265
-0.392800 -0.280131 0.572361
0.004159 0.009862 0.388368
-1.208234 -2.549844 0.536721
-0.119642 0.490968 0.048621
-2.676162 -2.846058 0.317963
-0.701731 -1.007406 0.022763
-0.307755 0.497352 0.697882
-1.368166 -0.164306 0.240211
-1.449848 0.075227 0.029591
1.329701 0.762933 0.658028
-1.371759 -1.255951 0.003986
0.098515 1.350199 0.829683
0.172273 2.259033 0.264968
1.530809 1.642534 0.367859
2.173246 0.808786 0.012214
-3.710082 0.048578 0.280157
-1.916394 1.985459 0.779206
-0.205081 -1.654121 0.131359
-0.525485 0.290959 0.750636
-2.288524 -1.065393 0.253022
-0.712417 -0.469429 0.136735
-1.184313 -0.932896 0.539782
-0.470075 -1.293857 0.568446
-0.028317 1.553244 0.398576
-1.297421 -1.735737 0.484456
0.421280 0.607571 0.486443
0.316792 0.005862 0.719352
-2.149675 -0.273442 0.374814
0.920782 1.182587 0.397641
-3.312028 -0.383348 0.673713
-1.612565 -1.588918 0.255332
-2.691044 -1.755157 0.169947
2.389479 2.707638 0.407931
0.205270 1.407671 0.082433
0.394057 0.399297 0.101322
-1.703150 0.649797 0.806072
-1.692789 -2.010323 0.238463
0.162035 0.110101 0.546276
1.326036 0.403453 0.336252
-1.029968 -0.965774 0.049410
1.514639 1.612101 0.182030
0.035158 0.117219 0.807404
1.444585 0.482719 0.012654
1.993487 1.288791 0.025446
3.443379 1.030340 0.358580
-1.017920 -1.937138 0.445090
1.800338 -0.635600 0.636074
-2.078950 -3.057384 0.253347
1.046890 3.386261 0.623725
-1.082822 0.434459 0.658196
1.255965 0.947470 0.664002
-0.430546 1.882356 0.232097
0.133193 -0.400825 0.430185
-3.708803 -2.402574 0.065920
2.108170 0.874747 0.777808
1.011540 -0.613138 0.604739
-0.054385 0.418328 0.264748
0.980654 -0.728376 0.682101
-0.467718 -1.761315 0.857612
-0.858281 -1.957690 0.631940
-1.003626 0.982555 0.487182
-1.724423 -1.358395 0.653047
-1.177615 -4.350749 0.285999
-1.202484 -1.438692 0.660688
2.304495 1.204076 0.800293
0.673570 -1.588051 0.773992
-0.124499 1.086952 0.408008
0.358216 -0.355457 0.417258
0.299854 -0.631745 0.557248
1.191880 -0.216703 0.915738
0.867177 1.118601 0.264350
-0.369570 0.081929 0.592261
-2.236996 -3.248016 0.237250
-0.337916 -0.552910 0.121787
0.681989 1.422939 0.271657
1.056494 2.540979 0.026797
-0.990022 -1.116440 0.692818
0.792614 -0.888771 0.199291
0.333284 -0.734176 0.608572
0.802725 0.995581 0.623247
-3.220893 -1.255512 0.256585
1.251167 -0.443394 0.684245
-1.069509 1.086659 0.622247
0.037371 -0.511069 0.579316
-0.062850 -2.346329 0.253666
1.028549 1.379421 0.864611
0.082068 0.192744 0.508020
-0.417697 -2.871434 0.173980
1.518993 -0.076223 0.726669
3.016452 1.655250 0.089046
-0.398388 2.258912 0.125634
1.914224 1.456643 0.178371
-0.906628 1.199911 0.324333
-0.960063 -0.945074 0.780843
0.735082 -0.124827 0.755225
0.063225 -1.704452 0.749605
-0.587265 0.289546 0.502398
0.965045 0.024362 0.046763
2.117394 1.255044 0.491780
1.912398 -0.322745 0.521257
2.221800 0.507214 0.162016
0.886847 -0.585214 0.235577
0.923083 0.056232 0.727225
0.702316 -1.071061 0.179019
-1.028027 -1.687590 0.530111
-1.266348 0.727538 0.117314
-0.677817 1.180787 0.128185
-1.418894 0.700170 0.181310
-0.438922 -0.836086 0.522824
0.660526 0.463824 0.584246
-0.350196 -1.174212 0.418030
2.398457 2.344635 0.576972
-2.020801 -1.595180 0.175742
-1.704925 -1.889332 0.649284
-1.045559 1.608349 0.830302
1.813227 -1.024721 0.131691
0.115895 -0.096803 0.549503
-1.829008 -1.328143 0.561805
0.606602 -0.991135 0.733128
1.556862 -0.231647 0.510316
1.224760 2.489381 0.227266
-0.011643 -1.152050 0.310636
-0.293463 -1.130776 0.890165
1.041978 1.161933 0.775263
-0.014110 -0.228497 0.520356
-1.938383 0.966244 0.328428
-1.392923 -2.552210 0.580712
3.775375 0.407274 0.378426
1.390996 -0.397337 0.492192
0.809691 1.236132 0.262027
-1.286564 0.334713 0.101900
0.990668 -0.595805 0.551013
-0.193528 -0.359535 0.131888
-1.525360 0.007109 0.048290
0.542971 -0.149979 0.004578
3.603441 1.994775 0.222779
-0.203311 -0.247615 0.975279
-2.825667 -1.655470 0.223033
0.989342 0.801285 0.784125
-0.727930 -2.484374 0.193381
1.691157 0.802390 0.209732
0.428416 -0.118462 0.179604
-0.109703 -1.349245 0.336926
0.215526 0.186761 0.621131
0.418988 1.170485 0.756727
-2.450047 -2.853495 0.202441
-2.737606 -0.939117 0.493676
-0.744574 -0.463404 0.759746
0.067708 -0.626156 0.674504
1.883206 0.614705 0.408446
-0.602098 1.021440 0.151083
1.684709 0.454183 0.855169
-3.323297 -0.698608 0.440196
0.519749 1.207485 0.081111
-1.792374 0.210149 0.172845
3.902113 0.491237 0.081105
0.429204 2.036399 0.844404
-1.589504 -0.763390 0.378706
0.160549 0.324532 0.634462
0.210847 1.387816 0.530897
-0.934650 0.692819 0.440391
0.335034 0.812901 0.270760
-0.482055 0.802782 0.856329
2.591581 2.153586 0.368377
-0.081664 -1.947418 0.766709
-2.395348 -0.651994 0.704327
1.262583 0.411101 0.308647
1.214011 1.973116 0.698748
2.128881 1.476043 0.127113
1.924873 1.343008 0.608590
0.738958 0.075192 0.494406
-1.017310 -0.231987 0.658595
3.488401 2.219093 0.462193
-0.460394 -0.167177 0.757468
-3.723140 -1.644755 0.080549
0.615805 2.440227 0.705960
2.763339 -0.666011 0.105226
-1.334797 -1.538227 0.224294
0.235254 -0.103622 0.208764
